attacker_id,attack_type,period_ms,start_sec,duration_sec
3,dis,0,75,0
5,dis,0,75,0
7,dis,0,75,0
12,dis,0,75,0
15,dis,0,75,0
18,dis,0,75,0
20,dis,0,75,0
21,dis,0,75,0
23,dis,0,75,0
25,dis,0,75,0
35,dis,0,75,0
39,dis,0,75,0
