attacker_id,attack_type,period_ms,start_sec,duration_sec
3,neighbor,5000,75,0
5,neighbor,5000,75,0
7,neighbor,5000,75,0
12,neighbor,5000,75,0
15,neighbor,5000,75,0
18,neighbor,5000,75,0
20,neighbor,5000,75,0
21,neighbor,5000,75,0
23,neighbor,5000,75,0
25,neighbor,5000,75,0
35,neighbor,5000,75,0
39,neighbor,5000,75,0
