attacker_id,attack_type,period_ms,start_sec,duration_sec
2,dis,0,75,0
6,dis,0,75,0
10,dis,0,75,0
17,dis,0,75,0
25,dis,0,75,0
28,dis,0,75,0
31,dis,0,75,0
32,dis,0,75,0
36,dis,0,75,0
37,dis,0,75,0
39,dis,0,75,0
40,dis,0,75,0
