time_boot_ms,lat,lon,rel_alt_m,vx_mps,vy_mps,vz_mps,mode,true_lat,true_lon
79489,45.0000002,10.9999997,33.598,-0.02,0.02,-1.28,AUTO,45.0000002,10.9999994
79739,45.0000001,10.9999997,33.898,-0.02,0.02,-1.14,AUTO,45.0000002,10.9999994
79989,45.0000001,10.9999997,34.166,-0.02,0.02,-1.01,AUTO,45.0000002,10.9999994
80239,45.0000001,10.9999997,34.398,-0.02,0.02,-0.87,AUTO,45.0000002,10.9999994
80489,45.0000001,10.9999997,34.595,-0.02,0.02,-0.73,AUTO,45.0000002,10.9999994
80739,45.0000001,10.9999997,34.756,-0.02,0.02,-0.58,AUTO,45.0000002,10.9999994
80989,45.0000001,10.9999997,34.879,-0.01,0.02,-0.42,AUTO,45.0000002,10.9999994
81239,45.0000001,10.9999997,34.961,-0.01,0.02,-0.25,AUTO,45.0000001,10.9999994
81489,45.0000001,10.9999997,34.995,-0.01,0.02,-0.06,AUTO,45.0000001,10.9999994
81739,45.0000001,10.9999997,34.995,0.0,0.02,0.02,AUTO,45.0000001,10.9999995
81989,45.0000001,10.9999997,34.982,0.0,0.02,0.03,AUTO,45.0000001,10.9999995
82239,45.0000001,10.9999997,34.969,0.0,0.03,0.02,AUTO,45.0000001,10.9999995
82489,45.0000001,10.9999998,34.96,-0.01,0.07,0.01,AUTO,45.0000002,10.9999995
82739,45.0000001,11.0000001,34.954,-0.01,0.16,0.0,AUTO,45.0000002,10.9999995
82989,45.0000001,11.0000007,34.952,-0.01,0.31,-0.01,AUTO,45.0000002,10.9999998
83239,45.0000001,11.0000019,34.952,-0.01,0.51,-0.01,AUTO,45.0000002,11.0000006
83489,45.0000001,11.0000038,34.956,-0.01,0.75,-0.02,AUTO,45.0000004,11.0000018
83739,45.0000002,11.0000066,34.961,0.0,1.04,-0.03,AUTO,45.0000004,11.0000038
83989,45.0000002,11.0000103,34.967,-0.01,1.37,-0.03,AUTO,45.0000004,11.0000065
84239,45.0000002,11.0000151,34.973,-0.02,1.75,-0.02,AUTO,45.0000004,11.0000103
84489,45.0000002,11.0000212,34.979,-0.03,2.17,-0.02,AUTO,45.0000004,11.0000152
84739,45.0000002,11.0000287,34.984,-0.03,2.64,-0.02,AUTO,45.0000004,11.0000214
84989,45.0000002,11.0000377,34.989,-0.02,3.14,-0.01,AUTO,45.0000004,11.000029
85239,45.0000002,11.0000483,34.993,-0.02,3.61,-0.01,AUTO,45.0000004,11.0000381
85489,45.0000002,11.0000603,34.997,-0.01,4.03,-0.01,AUTO,45.0000004,11.0000489
85739,45.0000002,11.0000735,35.001,-0.01,4.4,0.0,AUTO,45.0000004,11.0000611
85989,45.0000002,11.0000879,35.003,-0.02,4.71,0.0,AUTO,45.0000004,11.0000745
86239,45.0000002,11.0001033,35.005,-0.02,4.99,0.0,AUTO,45.0000002,11.0000891
86489,45.0000002,11.0001195,35.006,-0.01,5.22,0.0,AUTO,45.0000002,11.0001046
86739,45.0000002,11.0001363,35.006,-0.01,5.4,0.0,AUTO,45.0000002,11.0001208
86989,45.0000001,11.0001537,35.006,-0.01,5.55,0.0,AUTO,45.0000001,11.0001377
87239,45.0000001,11.0001715,35.006,-0.01,5.64,0.0,AUTO,45.0000001,11.0001553
87489,45.0000001,11.0001896,35.006,-0.01,5.69,0.0,AUTO,45.0000001,11.0001731
87739,45.0000001,11.0002077,35.005,0.0,5.71,0.0,AUTO,45.0000001,11.0001912
87989,45.0000001,11.0002259,35.004,0.0,5.73,0.0,AUTO,45.0000001,11.0002094
88239,45.0000001,11.0002443,35.004,0.0,5.76,0.0,AUTO,45.0000001,11.0002278
88489,45.0000001,11.0002628,35.003,0.0,5.79,0.0,AUTO,45.0000001,11.0002462
88739,45.0000001,11.0002813,35.003,0.0,5.82,0.0,AUTO,45.0000001,11.0002646
88989,45.0000001,11.0002999,35.004,0.0,5.84,0.0,AUTO,45.0000001,11.000283
89239,45.0000001,11.0003185,35.004,0.0,5.85,0.0,AUTO,45.0000001,11.0003017
89489,45.0000001,11.0003371,35.005,0.0,5.86,0.0,AUTO,45.0000001,11.0003204
89739,45.0000001,11.0003558,35.005,0.0,5.87,0.0,AUTO,45.0000001,11.000339
89989,45.0000001,11.0003744,35.006,0.0,5.88,0.0,AUTO,45.0000001,11.0003577
90239,45.0000001,11.0003932,35.006,0.0,5.89,0.0,AUTO,45.0,11.0003765
90489,45.0000001,11.0004119,35.006,0.0,5.9,0.0,AUTO,45.0,11.0003952
90739,45.0000001,11.0004307,35.006,0.0,5.91,0.0,AUTO,45.0,11.0004142
90989,45.0,11.0004495,35.005,0.0,5.92,0.0,AUTO,45.0,11.0004329
91239,45.0,11.0004684,35.005,0.0,5.93,0.0,AUTO,45.0,11.0004519
91489,45.0,11.0004873,35.006,0.0,5.93,0.0,AUTO,45.0,11.0004707
91739,45.0,11.0005062,35.006,0.0,5.93,0.0,AUTO,45.0,11.0004897
91989,45.0,11.0005251,35.006,0.0,5.93,0.0,AUTO,45.0,11.0005086
92239,45.0,11.000544,35.007,0.0,5.93,0.0,AUTO,45.0,11.0005276
92489,45.0,11.000563,35.007,0.0,5.94,0.0,AUTO,45.0,11.0005466
92739,45.0,11.0005819,35.008,0.0,5.94,0.0,AUTO,45.0,11.0005656
92989,45.0,11.0006009,35.008,0.0,5.94,0.0,AUTO,45.0,11.0005844
93239,45.0,11.0006198,35.007,0.0,5.94,0.0,AUTO,45.0,11.0006034
93489,45.0,11.0006388,35.006,0.0,5.94,0.0,AUTO,45.0,11.0006223
93739,45.0,11.0006577,35.006,0.0,5.94,0.0,AUTO,45.0,11.0006413
93989,45.0,11.0006767,35.005,0.0,5.94,0.0,AUTO,45.0,11.0006603
94239,45.0,11.0006956,35.005,0.0,5.94,0.0,AUTO,45.0,11.0006791
94489,45.0,11.0007147,35.005,0.0,5.94,0.0,AUTO,45.0,11.0006981
94739,45.0,11.0007336,35.004,0.0,5.94,0.0,AUTO,45.0,11.000717
94989,45.0,11.0007526,35.004,0.0,5.95,0.0,AUTO,45.0,11.000736
95239,45.0,11.0007716,35.004,0.0,5.95,0.0,AUTO,45.0,11.000755
95489,45.0,11.0007905,35.004,0.0,5.95,0.0,AUTO,45.0,11.0007738
95739,45.0,11.0008095,35.004,0.0,5.95,0.0,AUTO,45.0,11.0007928
95989,45.0,11.0008285,35.004,0.0,5.96,0.0,AUTO,45.0000001,11.0008117
96239,45.0,11.0008475,35.004,0.0,5.96,0.0,AUTO,45.0000001,11.0008307
96489,45.0,11.0008666,35.004,0.0,5.96,0.0,AUTO,45.0000001,11.0008497
96739,45.0,11.0008856,35.004,0.0,5.96,0.0,AUTO,45.0000001,11.0008687
96989,45.0,11.0009046,35.004,0.0,5.96,0.0,AUTO,45.0000001,11.0008877
97239,45.0,11.0009235,35.004,0.0,5.96,0.0,AUTO,45.0000001,11.0009067
97489,45.0,11.0009425,35.003,0.0,5.97,0.0,AUTO,45.0000001,11.0009257
97739,45.0,11.0009615,35.003,0.0,5.97,0.0,AUTO,45.0000001,11.0009447
97989,45.0,11.0009805,35.003,0.0,5.97,0.0,AUTO,45.0000001,11.0009637
98239,45.0,11.0009996,35.002,0.0,5.97,0.0,AUTO,45.0000001,11.0009827
98489,45.0,11.0010186,35.002,0.0,5.98,0.0,AUTO,45.0000001,11.0010017
98739,45.0,11.0010378,35.002,0.0,5.98,0.0,AUTO,45.0000001,11.0010209
98989,45.0,11.0010568,35.002,0.0,5.98,0.0,AUTO,45.0000001,11.0010399
99239,45.0,11.0010759,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.001059
99489,45.0,11.0010949,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.001078
99739,45.0,11.0011139,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.001097
99989,45.0,11.0011329,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.001116
100239,45.0,11.001152,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.001135
100489,45.0,11.0011711,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.001154
100739,45.0,11.0011902,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0011732
100989,45.0,11.0012092,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0011922
101239,45.0,11.0012283,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0012112
101489,45.0,11.0012473,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0012303
101739,45.0,11.0012664,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0012493
101989,45.0,11.0012854,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0012683
102239,45.0,11.0013044,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0012873
102489,45.0,11.0013233,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0013063
102739,45.0,11.0013423,35.001,0.0,5.98,0.0,AUTO,45.0000001,11.0013253
102989,45.0,11.0013613,35.001,0.0,5.98,0.0,AUTO,45.0000001,11.0013445
103239,45.0,11.0013803,35.001,0.0,5.99,0.0,AUTO,45.0000002,11.0013635
103489,45.0,11.0013994,35.001,0.0,5.99,0.0,AUTO,45.0000002,11.0013826
103739,45.0000001,11.0014184,35.001,0.0,6.0,0.0,AUTO,45.0000002,11.0014018
103989,45.0000001,11.0014375,35.001,0.0,6.0,0.0,AUTO,45.0000002,11.0014209
104239,45.0000001,11.0014566,35.001,-0.01,6.0,0.0,AUTO,45.0000002,11.0014399
104489,45.0000001,11.0014757,35.001,-0.01,5.99,0.0,AUTO,45.0000002,11.0014592
104739,45.0000001,11.0014948,35.001,-0.01,5.99,0.0,AUTO,45.0000002,11.0014782
104989,45.0000001,11.001514,35.001,-0.01,5.99,0.0,AUTO,45.0000002,11.0014975
105239,45.0000001,11.0015331,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0015165
105489,45.0000001,11.0015521,35.001,0.0,5.98,0.0,AUTO,45.0000002,11.0015357
105739,45.0000001,11.0015712,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0015547
105989,45.0000001,11.0015903,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0015739
106239,45.0000001,11.0016093,35.0,-0.01,5.98,0.0,AUTO,45.0000002,11.0015929
106489,45.0000001,11.0016284,35.0,-0.01,5.97,0.0,AUTO,45.0000002,11.001612
106739,45.0000001,11.0016475,35.0,-0.01,5.97,0.0,AUTO,45.0000002,11.001631
106989,45.0000001,11.0016667,34.999,-0.01,5.97,0.0,AUTO,45.0000002,11.0016502
107239,45.0000001,11.0016857,34.999,0.0,5.97,0.0,AUTO,45.0000002,11.0016692
107489,45.0000001,11.0017047,34.999,0.0,5.96,0.0,AUTO,45.0000002,11.0016882
107739,45.0000001,11.0017237,34.999,0.0,5.96,0.0,AUTO,45.0000002,11.0017072
107989,45.0000001,11.0017427,34.999,0.0,5.97,0.0,AUTO,45.0000002,11.0017262
108239,45.0000001,11.0017617,34.999,-0.01,5.97,0.0,AUTO,45.0000001,11.0017452
108489,45.0000001,11.0017808,34.999,-0.01,5.97,0.0,AUTO,45.0000001,11.0017642
108739,45.0000001,11.0017998,34.999,-0.01,5.97,0.0,AUTO,45.0000001,11.0017832
108989,45.0000001,11.0018189,34.999,-0.01,5.97,0.0,AUTO,45.0000001,11.0018023
109239,45.0000001,11.0018379,35.0,0.0,5.98,0.0,AUTO,45.0000001,11.0018213
109489,45.0000001,11.001857,35.0,0.0,5.98,0.0,AUTO,45.0000001,11.0018403
109739,45.0000001,11.001876,35.0,0.0,5.98,0.0,AUTO,45.0000001,11.0018593
109989,45.0000001,11.001895,35.001,0.0,5.98,0.0,AUTO,45.0000001,11.0018783
110239,45.0000001,11.0019141,35.001,0.0,5.98,0.0,AUTO,45.0000001,11.0018973
110489,45.0000001,11.0019331,35.001,0.0,5.98,0.0,AUTO,45.0000001,11.0019163
110739,45.0000001,11.0019522,35.001,0.0,5.98,0.0,AUTO,45.0000001,11.0019353
110989,45.0000001,11.0019713,35.001,0.0,5.98,0.0,AUTO,45.0000001,11.0019543
111239,45.0000001,11.0019904,35.001,0.0,5.98,0.0,AUTO,45.0000001,11.0019735
111489,45.0000001,11.0020095,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0019925
111739,45.0000001,11.0020285,35.0,0.0,5.97,0.0,AUTO,45.0000001,11.0020115
111989,45.0000001,11.0020475,35.0,0.0,5.97,0.0,AUTO,45.0000001,11.0020305
112239,45.0000001,11.0020665,34.999,0.0,5.97,0.0,AUTO,45.0000001,11.0020495
112489,45.0000001,11.0020855,34.999,0.0,5.98,0.0,AUTO,45.0000001,11.0020685
112739,45.0000001,11.0021046,34.999,0.0,5.98,0.0,AUTO,45.0000001,11.0020875
112989,45.0000001,11.0021236,34.999,0.0,5.98,0.0,AUTO,45.0000001,11.0021066
113239,45.0000001,11.0021427,34.999,0.0,5.98,0.0,AUTO,45.0000001,11.0021256
113489,45.0000001,11.0021617,34.999,0.0,5.98,0.0,AUTO,45.0000002,11.0021446
113739,45.0000001,11.0021808,34.999,0.0,5.98,0.0,AUTO,45.0000002,11.0021636
113989,45.0000001,11.0021998,35.0,0.0,5.98,0.0,AUTO,45.0000002,11.0021828
114239,45.0000001,11.0022189,35.0,-0.01,5.98,0.0,AUTO,45.0000002,11.0022018
114489,45.0000001,11.0022379,35.001,-0.01,5.99,0.0,AUTO,45.0000002,11.0022209
114739,45.0000001,11.002257,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0022399
114989,45.0000001,11.002276,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0022589
115239,45.0000001,11.0022952,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0022781
115489,45.0000001,11.0023142,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0022971
115739,45.0000001,11.0023333,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0023161
115989,45.0000001,11.0023524,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0023353
116239,45.0000001,11.0023714,35.0,-0.01,5.98,0.0,AUTO,45.0000002,11.0023543
116489,45.0000001,11.0023905,35.0,-0.01,5.98,0.0,AUTO,45.0000002,11.0023733
116739,45.0000001,11.0024095,34.999,-0.01,5.98,0.0,AUTO,45.0000002,11.0023924
116989,45.0000001,11.0024284,34.999,-0.01,5.97,0.0,AUTO,45.0000002,11.0024114
117239,45.0000001,11.0024474,34.999,-0.01,5.98,0.0,AUTO,45.0000002,11.0024304
117489,45.0000001,11.0024664,34.999,-0.01,5.98,0.0,AUTO,45.0000002,11.0024494
117739,45.0000001,11.0024854,34.999,-0.01,5.99,0.0,AUTO,45.0000002,11.0024686
117989,45.0000001,11.0025044,34.999,-0.01,5.99,0.0,AUTO,45.0000002,11.0024877
118239,45.0000001,11.0025235,35.0,-0.01,6.0,0.0,AUTO,45.0000002,11.0025067
118489,45.0000001,11.0025426,35.0,-0.01,6.0,0.0,AUTO,45.0000002,11.0025259
118739,45.0000001,11.0025617,35.0,-0.01,6.0,0.0,AUTO,45.0000002,11.002545
118989,45.0000001,11.0025808,35.001,-0.01,6.0,0.0,AUTO,45.0000002,11.0025642
