timestamp,profile,state,source,in_zone,f_obs_hz,offset_m,distance_to_track_m,lat,lon
1779697352.2778711,tractorbeam,adaptive,sim,0,15.874,661.139,53.440,45.00016971950753,11.00865194741871
1779697352.3403277,tractorbeam,adaptive,sim,0,15.753,661.139,54.685,45.00015862091381,11.008671248570337
1779697352.4022486,tractorbeam,adaptive,sim,0,15.713,661.139,55.710,45.00014812202529,11.008686449736519
1779697352.4673865,tractorbeam,adaptive,sim,0,15.753,661.139,56.494,45.00013842286147,11.008697850869314
1779697352.528013,tractorbeam,adaptive,sim,0,15.713,661.139,57.052,45.000129323420964,11.008705451984474
1779697352.5888605,tractorbeam,adaptive,sim,0,15.753,661.139,57.365,45.0001208237289,11.00870955310137
1779697352.6508768,tractorbeam,adaptive,sim,0,15.753,661.139,57.449,45.00011292379441,11.008710354177065
1779697352.7159028,tractorbeam,adaptive,sim,0,15.897,661.139,57.311,45.000105323608864,11.008707655297462
1779697352.778722,tractorbeam,adaptive,sim,0,15.897,661.139,56.923,45.000097823196164,11.008701856443992
1779697352.8392334,tractorbeam,adaptive,sim,0,15.882,661.139,56.309,45.000090522554196,11.008692857643135
1779697352.90297,tractorbeam,adaptive,sim,0,15.993,661.139,55.461,45.00008342167943,11.008680658869118
1779697352.9676366,tractorbeam,adaptive,sim,0,15.993,661.139,54.377,45.000076220601215,11.008665660156359
1779697353.0895083,tractorbeam,adaptive,sim,0,15.882,661.139,53.080,45.00006171780705,11.008626862907409
1779697353.153447,tractorbeam,adaptive,sim,0,15.882,661.139,49.819,45.00005431613627,11.008603664385607
1779697353.2180662,tractorbeam,adaptive,sim,0,15.762,661.139,47.900,45.000046914294224,11.008578065927972
1779697353.279247,tractorbeam,adaptive,sim,0,15.882,661.139,45.801,45.000039412308176,11.008550467527389
1779697353.3399155,tractorbeam,adaptive,sim,0,15.882,661.139,43.551,45.0000320101922,11.008521069150948
1779697353.4033215,tractorbeam,adaptive,sim,0,15.963,661.139,41.170,45.00002470796071,11.008490070794371
1779697353.467518,tractorbeam,adaptive,sim,0,15.934,661.139,38.674,45.000017505637096,11.008457772464139
1779697353.5271482,tractorbeam,adaptive,sim,0,15.934,661.139,36.086,45.000010603224716,11.008424274103692
1779697353.5908477,tractorbeam,adaptive,sim,0,15.934,661.139,33.417,45.00000380074184,11.008389775763181
1779697353.650471,tractorbeam,adaptive,sim,0,15.934,661.139,30.684,44.99999709819213,11.00835437741469
1779697353.7147336,tractorbeam,adaptive,sim,0,15.934,661.139,27.897,44.99999049558094,11.008318079096886
1779697353.7746692,tractorbeam,adaptive,sim,0,15.934,661.139,25.060,44.999983992911886,11.008280980781853
1779697353.842046,tractorbeam,adaptive,sim,0,15.934,661.139,22.189,44.99997779018099,11.008242982468865
1779697353.9044378,tractorbeam,adaptive,sim,0,15.827,661.139,19.285,44.99997168739224,11.008204184158647
1779697353.9652264,tractorbeam,adaptive,sim,0,15.820,661.139,16.378,44.99996578457786,11.00816498585411
1779697354.0263743,tractorbeam,adaptive,sim,0,15.913,661.139,13.534,44.99996018169635,11.00812488751296
1779697354.0912077,tractorbeam,adaptive,sim,0,15.913,688.975,10.784,44.999946583862844,11.007726855201353
1779697354.1510708,tractorbeam,adaptive,sim,0,15.913,688.975,5.946,44.99993687757761,11.007643058467883
1779697354.213216,tractorbeam,adaptive,sim,0,15.913,688.975,7.027,44.99993687757938,11.00764305848133
1779697354.2792127,tractorbeam,adaptive,sim,0,15.913,688.975,7.027,44.99993257435755,11.007600060089702
1779697354.3425965,tractorbeam,adaptive,sim,0,15.815,688.975,7.506,44.99992897109872,11.007556561617687
1779697354.4028876,tractorbeam,adaptive,sim,0,15.913,688.975,7.907,44.99992586783329,11.007512963086556
1779697354.4625285,tractorbeam,adaptive,sim,0,15.934,688.975,8.252,44.99992346457776,11.00746946447557
1779697354.526565,tractorbeam,adaptive,sim,0,15.967,688.975,8.520,44.99992166133806,11.00742616578407
1779697354.591841,tractorbeam,adaptive,sim,0,15.934,688.975,8.721,44.99992085823028,11.007384666890951
1779697354.6516619,tractorbeam,adaptive,sim,0,15.947,688.975,8.810,44.99992085540608,11.00734716767119
1779697354.7136848,tractorbeam,adaptive,sim,0,15.947,688.975,8.810,44.99992155291428,11.007314268153698
1779697354.7770321,tractorbeam,adaptive,sim,0,15.947,688.975,8.733,44.99992285075108,11.007285868382468
1779697354.840786,tractorbeam,adaptive,sim,0,15.840,688.975,8.588,44.9999244488382,11.007260968396952
1779697354.9031284,tractorbeam,adaptive,sim,0,15.840,688.975,8.410,44.9999263471226,11.007238768268161
1779697354.9631577,tractorbeam,adaptive,sim,0,15.840,688.975,8.199,44.99992824558398,11.00721896806082
1779697355.025794,tractorbeam,adaptive,sim,0,15.931,688.975,7.988,44.99993064417237,11.007200867742174
1779697355.0872428,tractorbeam,adaptive,sim,0,15.931,688.975,7.721,44.99993314290353,11.007184667367692
1779697355.1533244,tractorbeam,adaptive,sim,0,15.972,718.923,7.442,44.99991907820827,11.006788143234774
1779697355.2128413,tractorbeam,adaptive,sim,0,15.972,718.923,9.008,44.999922177105134,11.00677474269323
1779697355.2759023,tractorbeam,adaptive,sim,0,15.972,718.923,8.663,44.99992537609002,11.006762442126035
1779697355.3407445,tractorbeam,adaptive,sim,0,15.905,718.923,8.307,44.99992897521383,11.006751941442966
1779697355.4025538,tractorbeam,adaptive,sim,0,15.905,718.923,7.906,44.99993277449259,11.006743440670853
1779697355.4622326,tractorbeam,adaptive,sim,0,15.972,718.923,7.484,44.999936973971316,11.006737539751306
1779697355.525614,tractorbeam,adaptive,sim,0,15.972,718.923,7.016,44.99994127363662,11.006734038749563
1779697355.5867877,tractorbeam,adaptive,sim,0,15.972,718.923,6.537,44.999946073487784,11.006732937603202
1779697355.6500888,tractorbeam,adaptive,sim,0,16.012,718.923,6.003,44.99995097350801,11.006734036364982
1779697355.7141573,tractorbeam,adaptive,sim,0,15.905,718.923,5.458,44.99995587366961,11.006736935087353
1779697355.777302,tractorbeam,adaptive,sim,0,15.817,718.923,4.912,44.99996107394495,11.006741333701978
1779697355.8378878,tractorbeam,adaptive,sim,0,15.942,718.923,4.333,44.99996617433831,11.006747232299373
1779697355.900056,tractorbeam,adaptive,sim,0,15.942,718.923,3.765,44.99997157482967,11.006754430793398
1779697355.9640396,tractorbeam,adaptive,sim,0,15.891,718.923,3.164,44.99997677540779,11.006762729294554
1779697356.0270119,tractorbeam,adaptive,sim,0,15.891,718.923,2.585,44.99998197610015,11.006772527734789
1779697356.0903122,tractorbeam,adaptive,sim,0,15.942,718.923,2.006,44.99998737687071,11.00678332612191
1779697356.150313,tractorbeam,adaptive,sim,0,15.951,718.923,1.405,44.999992677718225,11.006795124488706
1779697356.2122653,tractorbeam,adaptive,sim,0,15.951,751.253,0.815,44.99997037736106,11.00639894596586
1779697356.275925,tractorbeam,adaptive,sim,0,15.891,751.253,3.298,44.99997567845541,11.006413244220353
1779697356.3400142,tractorbeam,adaptive,sim,0,15.891,751.253,2.707,44.99998087964215,11.006428642481037
1779697356.4024317,tractorbeam,adaptive,sim,0,15.817,751.253,2.128,44.99998608093199,11.006445340683028
1779697356.4630373,tractorbeam,adaptive,sim,0,15.854,751.253,1.549,44.999991282316714,11.006463238828578
1779697356.5250335,tractorbeam,adaptive,sim,0,15.854,751.253,0.970,44.99999638383307,11.006482736954357
1779697356.5892704,tractorbeam,adaptive,sim,0,15.817,751.253,0.403,45.00000158545234,11.006503535005125
1779697356.6495588,tractorbeam,adaptive,sim,0,15.817,751.253,0.176,45.000011689021704,11.006548231687738
1779697356.7108314,tractorbeam,adaptive,sim,0,15.817,751.253,1.301,45.000011688938706,11.006548231026953
1779697356.7738578,tractorbeam,adaptive,sim,0,15.817,751.253,1.301,45.00001659081772,11.006572229025126
1779697356.837841,tractorbeam,adaptive,sim,0,15.833,751.253,1.847,45.00002149273596,11.00659672699734
1779697356.9001982,tractorbeam,adaptive,sim,0,15.796,751.253,2.393,45.00002619473674,11.006622224979631
1779697356.9632947,tractorbeam,adaptive,sim,0,15.773,751.253,2.916,45.000030896795,11.006648422946137
1779697357.0235941,tractorbeam,adaptive,sim,0,15.833,751.253,3.439,45.00003529889678,11.006675120965006
1779697357.0858777,tractorbeam,adaptive,sim,0,15.833,751.253,3.929,45.00003960104167,11.006702319003603
1779697357.1502976,tractorbeam,adaptive,sim,0,15.773,751.253,4.408,45.0000439032422,11.006730217011729
1779697357.2133324,tractorbeam,adaptive,sim,0,15.771,785.137,4.887,45.00001507076304,11.006330623986
1779697357.2743163,tractorbeam,adaptive,sim,0,15.772,785.137,1.678,45.00001887315719,11.006359522015643
1779697357.3370316,tractorbeam,adaptive,sim,0,15.772,785.137,2.101,45.00002257557922,11.00638872007068
1779697357.401898,tractorbeam,adaptive,sim,0,15.772,785.137,2.513,45.00002617803582,11.006418318133408
1779697357.4621606,tractorbeam,adaptive,sim,0,15.772,785.137,2.914,45.00002958052343,11.006448316190188
1779697357.5226045,tractorbeam,adaptive,sim,0,15.772,785.137,3.293,45.00003288303036,11.006478514274699
1779697357.585501,tractorbeam,adaptive,sim,0,15.772,785.137,3.661,45.000035985578776,11.006509212366277
1779697357.650587,tractorbeam,adaptive,sim,0,15.833,785.137,4.006,45.00003928814581,11.006540110434397
1779697357.7129524,tractorbeam,adaptive,sim,0,15.772,785.137,4.374,45.000042190765285,11.006571608556715
1779697357.775385,tractorbeam,adaptive,sim,0,15.772,785.137,4.697,45.00004509340192,11.006603306674352
1779697357.8386376,tractorbeam,adaptive,sim,0,15.840,785.137,5.020,45.000048096072696,11.006635404765555
1779697357.9587262,tractorbeam,adaptive,sim,0,15.840,785.137,5.354,45.000053501507175,11.006700601072987
1779697358.0219514,tractorbeam,adaptive,sim,0,15.899,785.137,5.956,45.000056004260166,11.00673359925914
