time_boot_ms,lat,lon,rel_alt_m,vx_mps,vy_mps,vz_mps,mode,true_lat,true_lon
212724,45.0001025,11.0068366,34.685,-1.46,0.82,-0.28,AUTO,45.0008889,11.010152
212974,45.0000999,11.0068392,34.68,-1.47,0.82,-0.29,AUTO,45.0008827,11.0101283
213224,45.0000959,11.0068282,34.667,-1.49,0.7,-0.29,AUTO,45.0008763,11.0101034
213474,45.0000915,11.006811,34.658,-1.52,0.58,-0.31,AUTO,45.0008701,11.0100775
213724,45.0000867,11.0067905,34.653,-1.56,0.51,-0.32,AUTO,45.0008636,11.0100508
213974,45.0000816,11.0067681,34.656,-1.6,0.47,-0.32,AUTO,45.0008573,11.0100234
214224,45.0000763,11.0067466,34.664,-1.64,0.45,-0.32,AUTO,45.0008507,11.0099956
214474,45.0000719,11.0067378,34.684,-1.68,0.57,-0.31,AUTO,45.0008443,11.0099675
214724,45.0000668,11.0067209,34.701,-1.73,0.55,-0.29,AUTO,45.0008378,11.0099392
214974,45.000061,11.0066973,34.722,-1.78,0.49,-0.28,AUTO,45.0008311,11.0099105
215224,45.0000551,11.0066737,34.747,-1.86,0.47,-0.26,AUTO,45.0008244,11.0098813
215474,45.0000489,11.0066495,34.776,-1.97,0.47,-0.24,AUTO,45.0008177,11.0098519
215724,45.0000423,11.0066242,34.808,-2.12,0.5,-0.22,AUTO,45.0008107,11.0098226
215974,45.0000352,11.0065983,34.843,-2.36,0.58,-0.19,AUTO,45.0008037,11.0097934
216224,45.0000276,11.0065747,34.883,-2.6,1.03,-0.18,AUTO,45.0007961,11.0097644
216474,45.0000209,11.0065691,34.926,-2.63,2.2,-0.12,AUTO,45.0007882,11.0097361
216724,45.0000137,11.0065575,34.966,-2.42,3.44,-0.06,AUTO,45.0007802,11.0097103
216974,45.0000069,11.0065435,35.01,-1.94,4.99,-0.03,AUTO,45.0007728,11.0096879
217224,45.0000014,11.0065343,35.068,-1.33,6.47,-0.01,AUTO,45.0007662,11.0096698
217474,44.9999967,11.0065156,35.152,-0.74,7.6,0.01,AUTO,45.0007614,11.0096566
217724,44.9999929,11.0064943,35.255,-0.24,8.5,0.08,AUTO,45.0007583,11.009648
217974,44.99999,11.0064728,35.365,0.08,9.27,0.18,AUTO,45.0007566,11.0096432
218224,44.9999878,11.0064567,35.473,0.28,9.94,0.29,AUTO,45.0007563,11.0096419
218474,44.999986,11.0064441,35.579,0.4,10.43,0.4,AUTO,45.0007565,11.0096439
218724,44.9999843,11.0064307,35.683,0.48,10.74,0.5,AUTO,45.0007575,11.0096487
218974,44.9999829,11.0064191,35.779,0.52,10.96,0.61,AUTO,45.0007588,11.0096559
219224,44.9999831,11.0064369,35.822,0.55,11.38,0.72,AUTO,45.0007604,11.0096648
219474,44.9999826,11.0064395,35.893,0.57,11.46,0.77,AUTO,45.0007623,11.0096756
219724,44.999982,11.0064345,35.978,0.58,11.42,0.83,AUTO,45.0007643,11.0096876
219974,44.9999814,11.0064266,36.057,0.57,11.36,0.9,AUTO,45.0007663,11.0097004
220224,44.9999809,11.0064203,36.117,0.56,11.34,0.98,AUTO,45.0007686,11.0097142
220474,44.9999803,11.0064138,36.158,0.54,11.32,1.04,AUTO,45.000771,11.0097291
220724,44.9999799,11.0064099,36.18,0.52,11.33,1.07,AUTO,45.0007734,11.0097449
220974,44.9999797,11.0064063,36.189,0.5,11.33,1.1,AUTO,45.0007759,11.0097621
221224,44.9999796,11.0064052,36.183,0.48,11.34,1.11,AUTO,45.0007784,11.0097802
221474,44.9999787,11.0063909,36.198,0.46,11.21,1.1,AUTO,45.0007811,11.0097995
221724,44.9999777,11.0063739,36.21,0.43,11.07,1.11,AUTO,45.0007838,11.00982
221974,44.9999766,11.0063548,36.212,0.41,10.89,1.12,AUTO,45.0007866,11.0098416
222224,44.9999757,11.0063383,36.193,0.39,10.68,1.12,AUTO,45.0007893,11.0098643
222474,44.9999747,11.0063225,36.158,0.37,10.45,1.11,AUTO,45.0007923,11.0098881
222724,44.9999742,11.006308,36.111,0.35,10.19,1.09,AUTO,45.0007954,11.0099129
222974,44.9999736,11.006295,36.054,0.34,9.92,1.05,AUTO,45.0007984,11.0099384
223224,44.9999733,11.0062833,35.99,0.32,9.65,1.0,AUTO,45.0008016,11.0099647
223474,44.9999731,11.0062745,35.92,0.3,9.38,0.94,AUTO,45.000805,11.0099919
223724,44.999973,11.0062641,35.856,0.29,9.08,0.88,AUTO,45.0008083,11.0100196
223974,44.999973,11.0062549,35.793,0.27,8.78,0.82,AUTO,45.0008118,11.0100477
224224,44.9999731,11.0062481,35.726,0.25,8.49,0.76,AUTO,45.0008154,11.0100765
224474,44.9999735,11.0062437,35.66,0.23,8.22,0.7,AUTO,45.0008191,11.0101056
224724,44.9999739,11.0062377,35.603,0.21,7.92,0.64,AUTO,45.0008228,11.0101354
224974,44.9999743,11.0062319,35.551,0.19,7.61,0.58,AUTO,45.0008267,11.0101655
225224,44.9999749,11.0062295,35.496,0.18,7.34,0.53,AUTO,45.0008306,11.0101959
225474,44.9999747,11.0062125,35.467,0.14,6.89,0.48,AUTO,45.0008346,11.0102266
225724,44.9999742,11.0061933,35.441,0.11,6.42,0.45,AUTO,45.0008386,11.010258
225974,44.9999736,11.0061703,35.416,0.09,5.91,0.43,AUTO,45.0008428,11.0102894
226224,44.9999732,11.0061499,35.383,0.07,5.43,0.4,AUTO,45.0008471,11.0103212
226474,44.9999732,11.0061527,35.315,0.06,5.23,0.37,AUTO,45.0008514,11.0103531
226724,44.9999732,11.0061421,35.275,0.05,4.87,0.32,AUTO,45.0008561,11.0103855
226974,44.9999734,11.006124,35.25,0.04,4.41,0.28,AUTO,45.0008606,11.010418
227224,44.9999736,11.0061065,35.227,0.02,3.97,0.25,AUTO,45.0008654,11.010451
227474,44.9999741,11.0060894,35.204,0.0,3.53,0.23,AUTO,45.0008703,11.0104843
227724,44.9999747,11.006072,35.182,-0.01,3.1,0.2,AUTO,45.0008755,11.0105179
227974,44.9999755,11.0060551,35.161,-0.03,2.69,0.18,AUTO,45.0008805,11.0105516
228224,44.9999765,11.0060414,35.142,-0.05,2.31,0.16,AUTO,45.0008859,11.0105857
228474,44.9999777,11.0060292,35.123,-0.07,1.96,0.15,AUTO,45.0008912,11.01062
228724,44.9999789,11.0060176,35.11,-0.09,1.61,0.13,AUTO,45.0008967,11.0106545
228974,44.9999804,11.0060068,35.1,-0.11,1.28,0.11,AUTO,45.0009022,11.0106895
229224,44.999982,11.0059984,35.094,-0.13,0.98,0.1,AUTO,45.0009078,11.0107246
229474,44.9999838,11.0059915,35.091,-0.15,0.7,0.1,AUTO,45.0009134,11.01076
229724,44.9999844,11.0059721,35.097,-0.19,0.27,0.1,AUTO,45.0009193,11.0107956
229974,44.9999847,11.005947,35.103,-0.22,-0.21,0.1,AUTO,45.000925,11.0108315
230224,44.9999848,11.0059228,35.11,-0.25,-0.67,0.11,AUTO,45.000931,11.0108675
230474,44.9999852,11.0058982,35.117,-0.27,-1.12,0.12,AUTO,45.000937,11.0109037
230724,44.9999857,11.0058763,35.126,-0.28,-1.54,0.12,AUTO,45.0009431,11.01094
230974,44.9999865,11.0058549,35.135,-0.3,-1.94,0.13,AUTO,45.0009492,11.0109766
231224,44.9999875,11.0058363,35.147,-0.32,-2.3,0.14,AUTO,45.0009556,11.0110134
231474,44.9999876,11.0058251,35.16,-0.34,-2.57,0.15,AUTO,45.000962,11.0110505
231724,44.9999886,11.005812,35.177,-0.35,-2.87,0.16,AUTO,45.0009685,11.0110876
231974,44.9999904,11.0057984,35.196,-0.36,-3.18,0.17,AUTO,45.0009752,11.011125
232224,44.9999925,11.0057862,35.216,-0.37,-3.46,0.19,AUTO,45.0009819,11.0111625
232474,44.9999948,11.0057757,35.237,-0.38,-3.71,0.21,AUTO,45.0009887,11.0112002
232724,44.9999973,11.0057667,35.259,-0.4,-3.95,0.22,AUTO,45.0009954,11.0112379
232974,45.0000003,11.0057596,35.281,-0.41,-4.16,0.24,AUTO,45.0010024,11.0112756
233224,45.0000031,11.0057539,35.303,-0.43,-4.36,0.26,AUTO,45.0010093,11.0113136
233474,45.000006,11.0057497,35.326,-0.45,-4.53,0.29,AUTO,45.0010161,11.0113516
233724,45.0000092,11.0057478,35.348,-0.47,-4.67,0.3,AUTO,45.0010231,11.0113896
233974,45.0000111,11.0057336,35.361,-0.51,-4.96,0.33,AUTO,45.00103,11.0114279
234224,45.0000123,11.0057153,35.372,-0.54,-5.28,0.35,AUTO,45.0010368,11.0114659
234474,45.0000136,11.0056962,35.382,-0.57,-5.59,0.36,AUTO,45.0010436,11.0115041
234724,45.0000148,11.0056782,35.394,-0.58,-5.88,0.37,AUTO,45.0010505,11.0115423
234974,45.0000164,11.005662,35.409,-0.59,-6.14,0.38,AUTO,45.0010574,11.0115804
235224,45.0000181,11.0056476,35.426,-0.6,-6.37,0.39,AUTO,45.0010644,11.0116187
235474,45.0000202,11.0056352,35.445,-0.61,-6.58,0.4,AUTO,45.0010714,11.011657
235724,45.0000224,11.0056249,35.464,-0.62,-6.76,0.42,AUTO,45.0010784,11.0116953
235974,45.0000249,11.0056168,35.483,-0.63,-6.91,0.44,AUTO,45.0010854,11.0117338
236224,45.0000249,11.0056005,35.494,-0.68,-7.15,0.46,AUTO,45.0010924,11.0117719
236474,45.000027,11.0055925,35.511,-0.67,-7.28,0.47,AUTO,45.0010994,11.0118102
236724,45.0000299,11.0055897,35.531,-0.66,-7.35,0.48,AUTO,45.0011065,11.0118485
236974,45.0000336,11.0055905,35.551,-0.66,-7.38,0.5,AUTO,45.0011135,11.0118867
237224,45.0000374,11.005593,35.568,-0.67,-7.39,0.51,AUTO,45.0011206,11.011925
237474,45.0000413,11.0055965,35.582,-0.67,-7.39,0.53,AUTO,45.0011275,11.011963
237724,45.0000455,11.0056038,35.595,-0.68,-7.35,0.54,AUTO,45.0011345,11.012001
237974,45.0000498,11.0056123,35.604,-0.69,-7.29,0.55,AUTO,45.0011413,11.012039
238224,45.0000542,11.0056222,35.61,-0.71,-7.22,0.56,AUTO,45.001148,11.0120769
238474,45.0000587,11.0056337,35.614,-0.72,-7.12,0.57,AUTO,45.0011546,11.0121144
238724,45.000063,11.0056467,35.616,-0.73,-7.02,0.57,AUTO,45.0011611,11.012152
238974,45.0000676,11.0056617,35.617,-0.74,-6.88,0.57,AUTO,45.0011674,11.0121893
239224,45.0000721,11.0056772,35.614,-0.76,-6.74,0.57,AUTO,45.0011735,11.0122266
239474,45.000077,11.0056963,35.618,-0.77,-6.57,0.57,AUTO,45.0011795,11.0122637
239724,45.0000813,11.0057138,35.614,-0.79,-6.4,0.57,AUTO,45.0011854,11.0123006
239974,45.0000861,11.005735,35.605,-0.8,-6.2,0.56,AUTO,45.001191,11.0123372
240224,45.0000905,11.0057555,35.597,-0.82,-6.0,0.56,AUTO,45.0011965,11.0123737
240474,45.0000954,11.0057797,35.586,-0.84,-5.76,0.55,AUTO,45.0012017,11.0124101
240724,45.0000996,11.0058027,35.576,-0.86,-5.53,0.54,AUTO,45.0012069,11.0124462
240974,45.0001044,11.0058295,35.563,-0.88,-5.27,0.53,AUTO,45.0012118,11.0124821
241224,45.0001086,11.0058551,35.551,-0.9,-5.01,0.52,AUTO,45.0012163,11.0125177
241474,45.000113,11.0058819,35.534,-0.92,-4.74,0.5,AUTO,45.0012208,11.0125532
241724,45.0001173,11.0059116,35.522,-0.95,-4.44,0.49,AUTO,45.001225,11.0125884
241974,45.0001219,11.005944,35.507,-0.98,-4.11,0.48,AUTO,45.0012289,11.0126233
242224,45.0001259,11.0059747,35.491,-1.01,-3.8,0.47,AUTO,45.0012325,11.0126581
242474,45.00013,11.0060073,35.472,-1.05,-3.47,0.45,AUTO,45.001236,11.0126926
242724,45.0001338,11.006041,35.455,-1.09,-3.13,0.43,AUTO,45.0012391,11.0127268
242974,45.0001378,11.0060777,35.438,-1.13,-2.76,0.42,AUTO,45.001242,11.0127607
243224,45.0001413,11.0061126,35.419,-1.19,-2.4,0.4,AUTO,45.0012445,11.0127945
243474,45.0001447,11.0061492,35.398,-1.24,-2.03,0.38,AUTO,45.0012465,11.0128279
243724,45.0001477,11.0061861,35.378,-1.3,-1.65,0.37,AUTO,45.0012484,11.0128611
243974,45.000151,11.0062275,35.359,-1.37,-1.23,0.35,AUTO,45.00125,11.012894
244224,45.0001536,11.0062667,35.34,-1.45,-0.84,0.33,AUTO,45.0012511,11.0129267
244474,45.0001524,11.0062802,35.299,-1.58,-0.74,0.31,AUTO,45.0012518,11.0129591
244724,45.0001531,11.0063106,35.277,-1.63,-0.4,0.28,AUTO,45.0012521,11.0129913
244974,45.0001553,11.0063545,35.271,-1.67,0.07,0.26,AUTO,45.0012521,11.0130231
245224,45.0001573,11.0063992,35.263,-1.74,0.54,0.25,AUTO,45.0012519,11.0130549
245474,45.0001591,11.0064443,35.253,-1.85,1.0,0.24,AUTO,45.0012513,11.0130863
245724,45.0001608,11.006494,35.244,-1.99,1.5,0.23,AUTO,45.0012502,11.0131175
245974,45.000162,11.0065455,35.231,-2.16,1.99,0.22,AUTO,45.0012485,11.0131483
246224,45.0001623,11.0065942,35.215,-2.37,2.44,0.21,AUTO,45.0012464,11.0131789
246474,45.0001587,11.0066178,35.181,-2.63,2.61,0.2,AUTO,45.0012435,11.0132092
246724,45.0001565,11.0066572,35.163,-2.79,3.01,0.17,AUTO,45.0012398,11.0132391
246974,45.0001553,11.006709,35.156,-2.98,3.53,0.15,AUTO,45.0012357,11.0132686
247224,45.0001534,11.006761,35.149,-3.24,3.99,0.14,AUTO,45.001231,11.0132979
247474,45.0001508,11.0068146,35.142,-3.59,4.4,0.14,AUTO,45.0012254,11.0133268
247724,45.0001472,11.0068676,35.134,-3.99,4.76,0.13,AUTO,45.001219,11.0133552
247974,45.0001426,11.0069224,35.126,-4.42,5.1,0.13,AUTO,45.0012114,11.013383
248224,45.0001367,11.0069753,35.117,-4.78,5.44,0.11,AUTO,45.0012028,11.0134098
248474,45.0001301,11.0070281,35.113,-4.98,5.45,0.09,AUTO,45.0011929,11.0134361
248724,45.0001231,11.0070773,35.107,-4.92,5.0,0.11,AUTO,45.0011821,11.013461
248974,45.0001165,11.0071238,35.096,-4.65,4.37,0.11,AUTO,45.001171,11.0134832
249224,45.0001104,11.0071657,35.084,-4.27,3.73,0.1,AUTO,45.0011599,11.0135019
249474,45.000105,11.0072045,35.072,-3.85,3.16,0.08,AUTO,45.0011492,11.0135165
249724,45.0001004,11.0072403,35.06,-3.45,2.67,0.06,AUTO,45.001139,11.0135275
249974,45.0000965,11.0072738,35.045,-3.09,2.25,0.05,AUTO,45.0011295,11.0135349
250224,45.0000928,11.007304,35.024,-2.78,1.9,0.03,AUTO,45.0011205,11.013539
250474,45.0000897,11.0073325,34.998,-2.52,1.62,0.01,AUTO,45.0011119,11.0135399
250724,45.0000866,11.0073582,34.966,-2.31,1.4,0.0,AUTO,45.0011036,11.0135384
250974,45.0000835,11.0073823,34.929,-2.15,1.24,-0.03,AUTO,45.0010956,11.013534
251224,45.0000806,11.007404,34.887,-2.01,1.13,-0.07,AUTO,45.0010878,11.0135273
251474,45.0000777,11.0074242,34.842,-1.9,1.05,-0.11,AUTO,45.0010799,11.0135185
251724,45.0000742,11.0074309,34.783,-1.82,0.88,-0.15,AUTO,45.0010724,11.0135075
251974,45.0000704,11.0074304,34.713,-1.78,0.74,-0.2,AUTO,45.0010647,11.0134949
252224,45.0000662,11.0074291,34.646,-1.77,0.67,-0.26,AUTO,45.0010571,11.0134806
252474,45.0000619,11.0074252,34.591,-1.77,0.63,-0.32,AUTO,45.0010494,11.0134648
252724,45.0000574,11.0074195,34.539,-1.77,0.6,-0.38,AUTO,45.0010416,11.0134481
252974,45.0000527,11.0074131,34.5,-1.79,0.6,-0.43,AUTO,45.0010337,11.0134303
253224,45.0000478,11.0074061,34.464,-1.81,0.61,-0.47,AUTO,45.0010259,11.0134116
253474,45.0000427,11.0073984,34.441,-1.84,0.62,-0.5,AUTO,45.0010179,11.0133922
253724,45.0000374,11.0073906,34.419,-1.86,0.64,-0.52,AUTO,45.00101,11.0133718
253974,45.0000318,11.007382,34.409,-1.89,0.66,-0.54,AUTO,45.001002,11.013351
254224,45.0000262,11.0073735,34.401,-1.93,0.68,-0.55,AUTO,45.0009939,11.0133292
254474,45.0000203,11.0073643,34.404,-1.95,0.77,-0.57,AUTO,45.0009857,11.013307
254724,45.0000144,11.0073555,34.411,-1.85,1.25,-0.57,AUTO,45.0009775,11.0132839
254974,45.0000087,11.0073481,34.427,-1.63,2.07,-0.55,AUTO,45.0009694,11.0132611
255224,45.0000037,11.007344,34.442,-1.28,3.23,-0.53,AUTO,45.000962,11.0132397
255474,44.9999995,11.0073429,34.469,-0.83,4.59,-0.52,AUTO,45.0009553,11.0132207
255724,44.9999964,11.0073461,34.508,-0.39,5.89,-0.51,AUTO,45.0009501,11.0132047
255974,44.9999936,11.0073395,34.563,0.01,7.02,-0.48,AUTO,45.0009461,11.0131924
256224,44.9999916,11.0073328,34.635,0.35,8.16,-0.44,AUTO,45.0009435,11.0131833
256474,44.99999,11.0073269,34.727,0.57,9.17,-0.38,AUTO,45.000942,11.0131778
256724,44.9999888,11.007323,34.833,0.71,10.07,-0.29,AUTO,45.0009417,11.0131757
256974,44.9999878,11.0073207,34.949,0.79,10.74,-0.19,AUTO,45.000942,11.0131768
257224,44.999987,11.0073219,35.075,0.82,11.15,-0.08,AUTO,45.0009429,11.0131807
257474,44.9999862,11.0073226,35.202,0.82,11.39,0.03,AUTO,45.0009441,11.0131865
257724,44.9999856,11.0073259,35.334,0.82,11.55,0.16,AUTO,45.0009455,11.0131936
257974,44.999985,11.0073282,35.46,0.8,11.63,0.28,AUTO,45.0009472,11.013202
258224,44.9999847,11.0073327,35.578,0.79,11.69,0.41,AUTO,45.0009489,11.013211
258474,44.9999843,11.007337,35.683,0.77,11.72,0.52,AUTO,45.0009507,11.0132207
258724,44.999984,11.0073415,35.785,0.75,11.73,0.63,AUTO,45.0009527,11.013231
258974,44.9999837,11.0073452,35.878,0.72,11.73,0.73,AUTO,45.0009547,11.0132418
259224,44.9999836,11.0073512,35.959,0.7,11.74,0.82,AUTO,45.0009566,11.0132532
259474,44.9999835,11.007357,36.029,0.68,11.74,0.9,AUTO,45.0009588,11.0132652
259724,44.9999835,11.007363,36.088,0.66,11.74,0.97,AUTO,45.0009609,11.0132776
259974,44.9999835,11.0073682,36.136,0.63,11.73,1.02,AUTO,45.0009632,11.0132905
260224,44.9999832,11.0073635,36.194,0.61,11.61,1.06,AUTO,45.0009655,11.0133039
260474,44.9999826,11.0073532,36.251,0.58,11.49,1.11,AUTO,45.0009679,11.0133178
260724,44.9999821,11.0073414,36.296,0.55,11.39,1.15,AUTO,45.0009703,11.0133326
260974,44.9999815,11.007329,36.326,0.52,11.33,1.19,AUTO,45.0009728,11.0133481
261224,44.999981,11.0073194,36.337,0.49,11.3,1.21,AUTO,45.0009754,11.0133645
261474,44.9999807,11.0073122,36.334,0.46,11.29,1.22,AUTO,45.0009779,11.0133821
261724,44.9999804,11.0073032,36.326,0.43,11.26,1.22,AUTO,45.0009808,11.0134008
261974,44.9999801,11.0072956,36.308,0.41,11.24,1.22,AUTO,45.0009836,11.0134207
262224,44.99998,11.0072911,36.28,0.39,11.23,1.21,AUTO,45.0009864,11.0134417
262474,44.99998,11.0072868,36.247,0.37,11.17,1.19,AUTO,45.0009894,11.0134638
262724,44.9999801,11.0072848,36.209,0.35,11.1,1.16,AUTO,45.0009925,11.013487
262974,44.9999803,11.0072829,36.17,0.34,10.98,1.13,AUTO,45.0009958,11.013511
263224,44.9999806,11.007283,36.126,0.32,10.85,1.1,AUTO,45.0009991,11.013536
263474,44.9999811,11.0072835,36.082,0.3,10.69,1.07,AUTO,45.0010024,11.0135615
263724,44.9999816,11.0072846,36.038,0.29,10.52,1.03,AUTO,45.0010058,11.0135878
263974,44.9999821,11.0072858,35.994,0.27,10.32,0.99,AUTO,45.0010094,11.0136146
264224,44.9999822,11.0072771,35.967,0.24,10.0,0.95,AUTO,45.0010129,11.0136419
264474,44.9999827,11.0072915,35.901,0.22,9.93,0.92,AUTO,45.0010166,11.0136696
264724,44.9999827,11.0072861,35.872,0.21,9.61,0.87,AUTO,45.0010202,11.0136977
264974,44.9999827,11.0072701,35.861,0.19,9.15,0.84,AUTO,45.001024,11.0137261
265224,44.9999827,11.0072527,35.844,0.17,8.68,0.82,AUTO,45.0010278,11.013755
265474,44.9999829,11.0072343,35.818,0.15,8.2,0.81,AUTO,45.0010318,11.0137842
265724,44.9999832,11.0072166,35.782,0.13,7.74,0.79,AUTO,45.0010359,11.0138135
265974,44.9999835,11.007199,35.74,0.11,7.29,0.76,AUTO,45.0010399,11.0138433
266224,44.999984,11.0071839,35.691,0.09,6.88,0.72,AUTO,45.0010441,11.0138733
266474,44.9999848,11.007168,35.647,0.07,6.46,0.67,AUTO,45.0010483,11.0139035
266724,44.9999855,11.0071562,35.6,0.05,6.09,0.63,AUTO,45.0010527,11.0139342
266974,44.9999864,11.0071434,35.552,0.03,5.71,0.58,AUTO,45.0010572,11.0139652
267224,44.9999874,11.0071335,35.509,0.01,5.37,0.54,AUTO,45.0010617,11.0139965
267474,44.9999887,11.0071232,35.467,0.0,5.02,0.49,AUTO,45.0010663,11.014028
267724,44.9999899,11.0071155,35.431,-0.02,4.7,0.45,AUTO,45.0010708,11.0140599
267974,44.9999913,11.0071084,35.397,-0.04,4.39,0.42,AUTO,45.0010756,11.014092
268224,44.9999927,11.0071022,35.369,-0.06,4.09,0.39,AUTO,45.0010804,11.0141245
268474,44.9999935,11.0070839,35.351,-0.1,3.65,0.36,AUTO,45.0010852,11.0141572
268724,44.9999938,11.0070609,35.34,-0.13,3.16,0.34,AUTO,45.0010901,11.0141902
268974,44.9999942,11.0070353,35.326,-0.16,2.65,0.33,AUTO,45.001095,11.0142235
269224,44.9999947,11.0070124,35.313,-0.17,2.18,0.32,AUTO,45.0011,11.0142569
269474,44.9999954,11.0069902,35.297,-0.19,1.73,0.31,AUTO,45.001105,11.0142908
269724,44.9999961,11.0069691,35.284,-0.2,1.3,0.29,AUTO,45.0011103,11.0143247
269974,44.9999972,11.0069486,35.271,-0.22,0.89,0.28,AUTO,45.0011156,11.0143589
270224,44.9999983,11.0069311,35.262,-0.23,0.51,0.27,AUTO,45.001121,11.0143934
270474,44.9999998,11.006914,35.253,-0.25,0.14,0.26,AUTO,45.0011263,11.0144282
270724,45.0000011,11.0068994,35.249,-0.27,-0.19,0.25,AUTO,45.001132,11.0144632
270974,45.0000028,11.0068855,35.246,-0.28,-0.52,0.24,AUTO,45.0011376,11.0144983
271224,45.0000046,11.0068738,35.247,-0.3,-0.82,0.24,AUTO,45.0011432,11.0145337
271474,45.0000066,11.0068633,35.247,-0.32,-1.11,0.24,AUTO,45.001149,11.0145696
271724,45.0000086,11.0068542,35.253,-0.34,-1.38,0.24,AUTO,45.0011547,11.0146053
271974,45.0000109,11.0068462,35.257,-0.36,-1.63,0.24,AUTO,45.0011605,11.0146415
272224,45.0000132,11.00684,35.266,-0.37,-1.87,0.25,AUTO,45.0011663,11.0146777
272474,45.0000159,11.006835,35.273,-0.39,-2.08,0.25,AUTO,45.0011721,11.014714
272724,45.0000171,11.0068186,35.281,-0.43,-2.43,0.26,AUTO,45.0011779,11.0147505
272974,45.0000183,11.0067969,35.281,-0.46,-2.82,0.27,AUTO,45.0011838,11.0147871
273224,45.0000193,11.0067756,35.287,-0.48,-3.2,0.28,AUTO,45.0011895,11.0148238
273474,45.0000205,11.0067554,35.295,-0.5,-3.55,0.28,AUTO,45.0011955,11.0148607
273724,45.0000218,11.0067358,35.306,-0.51,-3.89,0.29,AUTO,45.0012015,11.0148978
273974,45.0000235,11.0067179,35.319,-0.52,-4.2,0.3,AUTO,45.0012075,11.0149349
274224,45.0000252,11.0067021,35.334,-0.53,-4.48,0.31,AUTO,45.0012135,11.0149721
274474,45.0000273,11.0066881,35.348,-0.54,-4.74,0.32,AUTO,45.0012196,11.0150095
274724,45.0000293,11.006676,35.364,-0.56,-4.98,0.33,AUTO,45.0012257,11.0150469
274974,45.0000317,11.0066658,35.379,-0.57,-5.19,0.34,AUTO,45.0012318,11.0150845
275224,45.000034,11.006657,35.394,-0.58,-5.38,0.36,AUTO,45.0012379,11.015122
275474,45.0000367,11.0066502,35.409,-0.59,-5.55,0.37,AUTO,45.001244,11.0151597
275724,45.0000393,11.0066451,35.424,-0.6,-5.69,0.39,AUTO,45.0012501,11.0151975
275974,45.0000423,11.006642,35.438,-0.62,-5.81,0.4,AUTO,45.0012562,11.0152352
276224,45.0000453,11.0066402,35.451,-0.63,-5.91,0.41,AUTO,45.0012623,11.0152731
276474,45.0000485,11.0066402,35.464,-0.64,-5.99,0.42,AUTO,45.0012683,11.0153108
276724,45.0000517,11.0066419,35.477,-0.65,-6.05,0.43,AUTO,45.0012742,11.0153486
276974,45.0000552,11.0066456,35.488,-0.67,-6.08,0.45,AUTO,45.00128,11.0153863
277224,45.0000586,11.0066503,35.498,-0.68,-6.1,0.46,AUTO,45.0012859,11.015424
277474,45.0000622,11.0066572,35.507,-0.69,-6.1,0.46,AUTO,45.0012915,11.0154616
277724,45.0000657,11.0066649,35.514,-0.71,-6.08,0.47,AUTO,45.0012971,11.0154993
277974,45.0000695,11.0066749,35.521,-0.72,-6.04,0.48,AUTO,45.0013026,11.0155367
278224,45.0000732,11.0066857,35.526,-0.74,-5.98,0.48,AUTO,45.001308,11.0155741
278474,45.000077,11.0066989,35.531,-0.75,-5.9,0.49,AUTO,45.0013134,11.0156113
278724,45.0000806,11.0067119,35.533,-0.77,-5.82,0.49,AUTO,45.0013186,11.0156485
278974,45.0000847,11.0067285,35.535,-0.78,-5.7,0.49,AUTO,45.0013236,11.0156855
279224,45.0000884,11.0067445,35.535,-0.8,-5.58,0.5,AUTO,45.0013285,11.0157223
279474,45.0000921,11.006762,35.533,-0.81,-5.44,0.49,AUTO,45.0013332,11.0157589
279724,45.0000962,11.006783,35.533,-0.83,-5.27,0.49,AUTO,45.0013377,11.0157957
279974,45.0001003,11.0068053,35.53,-0.85,-5.08,0.49,AUTO,45.001342,11.015832
280224,45.0001041,11.0068275,35.524,-0.87,-4.89,0.49,AUTO,45.0013462,11.0158682
280474,45.000108,11.0068521,35.518,-0.9,-4.68,0.48,AUTO,45.0013502,11.0159042
280724,45.0001117,11.0068765,35.509,-0.92,-4.47,0.48,AUTO,45.001354,11.0159399
280974,45.0001155,11.0069034,35.5,-0.95,-4.23,0.47,AUTO,45.0013575,11.0159755
281224,45.0001192,11.0069315,35.495,-0.98,-3.97,0.46,AUTO,45.0013608,11.0160109
281474,45.0001226,11.0069592,35.481,-1.01,-3.72,0.45,AUTO,45.0013639,11.016046
281724,45.000126,11.0069889,35.469,-1.04,-3.44,0.44,AUTO,45.0013667,11.0160808
281974,45.0001295,11.0070215,35.455,-1.08,-3.14,0.43,AUTO,45.0013693,11.0161157
282224,45.0001326,11.0070527,35.441,-1.13,-2.85,0.42,AUTO,45.0013715,11.01615
282474,45.0001358,11.0070873,35.425,-1.18,-2.53,0.4,AUTO,45.0013735,11.0161842
282724,45.0001385,11.0071204,35.408,-1.23,-2.22,0.39,AUTO,45.0013752,11.0162181
282974,45.0001411,11.0071553,35.39,-1.29,-1.89,0.37,AUTO,45.0013766,11.0162519
283224,45.0001436,11.0071915,35.374,-1.36,-1.54,0.36,AUTO,45.0013777,11.0162853
283474,45.0001458,11.0072288,35.356,-1.43,-1.19,0.34,AUTO,45.0013784,11.0163184
283724,45.0001479,11.0072672,35.339,-1.51,-0.83,0.33,AUTO,45.0013786,11.0163514
